object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of 180,Probability of Label 2,Object Center_0,Object Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Object Area,Variance of Defect Area,Mean Defect Displacement,Number of Defects,Convex Hull Center_0,Convex Hull Center_1,Mean Defect Area,Convex Hull Area,Convexity,Skewness of Defect Area,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Bounding Box Maximum_0,Bounding Box Maximum_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Size in pixels,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Total Intensity_0,Total Intensity_1,Total Intensity_2,Center of the object_0,Center of the object_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Radii of the object_0,Radii of the object_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1
73,2,8,0,180,1.0,0.0,388.31708,122.756096,388.89474,123.52631,2.234867,41.0,6.9166665,4.6770554,4.0,388.5,123.0,4.75,60.0,0.68333334,-1.4430588,4973069.0,622089.44,667660.9,395.0,126.0,0.9955913,0.09379761,0.09379761,-0.9955913,0.78933346,-0.40447772,-0.05020978,41.0,26516.0,10128.0,11449.0,20382.61,8604.415,9252.195,-0.9636168,0.1614164,-0.21304333,0.23058353,0.098909095,-0.9680125,0.13518117,0.9819174,0.13253042,17165.0,6997.0,6894.0,4973069.0,-1099772.4,-610548.2,-1099772.4,622089.44,177067.48,-610548.2,177067.48,667660.9,835687.0,352781.0,379340.0,388.31708,122.756096,383.0,121.0,-0.11161797,-0.70234776,1.2044823,2.859915,1.1592191,19936192.0,5877320.0,848722.94,-0.91544455,1.0229315,0.49275336,42189.0,13737.0,12805.0,30348.158,4666.431,8602.839,14480.0,1617.0,5888.0,19936192.0,-5457362.5,-1494175.0,-5457362.5,5877320.0,1123525.0,-1494175.0,1123525.0,848722.94,107250390.0,16491167.0,30402432.0,1.1295729,-0.17306218,0.4759209,17.656855,5.0,11.414213,11.045361,3.5313709,0.0,388.0,123.0
74,2,9,0,180,1.0,0.0,239.61818,125.454544,241.23529,125.64706,1.6492195,55.0,8.25,4.550593,4.0,240.0,125.5,4.25,72.0,0.7638889,0.5169579,12078439.0,2840948.0,970201.94,245.0,130.0,0.77450776,-0.63256437,-0.63256437,-0.77450776,0.60275674,-0.073820375,0.33311656,55.0,28761.0,13800.0,11903.0,19933.254,10004.363,9505.981,-0.93126076,0.36314562,0.029642234,0.35778794,0.89607376,0.26275384,0.068856284,0.255298,-0.96440744,13912.0,6389.0,7165.0,12078439.0,-4154682.5,-787871.3,-4154682.5,2840948.0,405489.16,-787871.3,405489.16,970201.94,1096329.0,550240.0,522829.0,239.61818,125.454544,236.0,122.0,-0.48356035,-0.35831702,-0.026779158,2.310999,1.8919868,30049972.0,18963804.0,1354301.5,-0.63365144,1.3204025,0.8550929,50138.0,21650.0,14746.0,30449.045,5838.3115,8719.554,12760.0,1823.0,5996.0,30049972.0,-14544554.0,-2766594.2,-14544554.0,18963804.0,3511915.2,-2766594.2,3511915.2,1354301.5,107606930.0,20632592.0,30814904.0,1.1750181,0.42823336,1.0840555,30.556349,9.0,9.2426405,8.5440035,3.39515,0.0,240.0,125.0
75,2,10,0,180,1.0,0.0,377.24527,134.37737,376.45834,133.16667,0.0,53.0,57.0,4.1573925,3.0,377.0,134.0,8.0,77.0,0.6883117,0.58558273,8449027.0,1274055.2,1042767.25,383.0,138.0,0.9230288,-0.3847308,-0.3847308,-0.9230288,0.8021909,0.39479157,0.035520326,53.0,27300.0,13547.0,12111.0,19852.19,9931.66,9856.68,-0.955804,0.12622409,-0.26553,0.28740516,0.21085884,-0.93431085,0.061943196,0.96933275,0.23781718,15040.0,7451.0,7653.0,8449027.0,-2363298.2,-450704.44,-2363298.2,1274055.2,256816.34,-450704.44,256816.34,1042767.25,1052166.0,526378.0,522404.0,377.24527,134.37737,372.0,131.0,-0.092095286,1.1645567,-0.20839436,3.0520918,1.3910434,27857312.0,5817384.0,913330.94,-0.8158379,0.62503093,0.4100837,42189.0,13737.0,12805.0,30625.322,5314.7427,8753.222,14480.0,1617.0,5888.0,27857312.0,-7689569.5,-2112173.0,-7689569.5,5817384.0,1196737.6,-2112173.0,1196737.6,913330.94,110006160.0,19090556.0,31441574.0,-0.011313394,-0.7004731,0.22600393,29.384777,10.0,12.071068,10.440307,2.9384775,0.0,377.0,135.0
76,2,11,0,180,1.0,0.0,395.3256,136.51163,394.51724,136.48276,0.0,43.0,60.333332,3.5601006,3.0,395.0,136.5,9.666667,72.0,0.5972222,-1.2298093,4124758.2,776157.8,706924.1,400.0,141.0,0.7912393,-0.6115066,-0.6115066,-0.7912393,0.48335546,-0.4589229,-0.2404237,43.0,24571.0,11033.0,11344.0,19683.977,9365.047,9932.256,-0.95472074,0.14273143,-0.26102874,0.26035908,-0.023682982,-0.96522135,0.14394936,0.98947805,0.0145507855,16007.0,7194.0,8156.0,4124758.2,-986261.4,-528118.3,-986261.4,776157.8,145831.44,-528118.3,145831.44,706924.1,846411.0,402697.0,427087.0,395.3256,136.51163,391.0,133.0,-0.7617541,-0.23815453,-0.8142055,2.7424343,1.246254,21684538.0,5525897.0,852359.9,-0.9051129,0.8574303,0.4448044,42189.0,13737.0,12805.0,30663.588,4855.17,8625.85,14480.0,1619.0,6060.0,21684538.0,-5644720.0,-1496239.2,-5644720.0,5525897.0,1043081.2,-1496239.2,1043081.2,852359.9,107567864.0,17031936.0,30259482.0,0.84955007,-0.41642848,0.3968797,18.31371,6.0,11.071068,8.485281,3.0522847,0.0,396.0,136.0
77,2,12,0,180,1.0,0.0,508.5814,136.23256,506.07693,137.38461,0.0,43.0,12.5,3.9019506,2.0,508.0,136.5,6.5,56.0,0.76785713,0.0,12489233.0,770204.2,911354.75,512.0,141.0,0.3605967,-0.93272185,0.93272185,0.3605967,0.36444852,0.58421415,0.48779538,43.0,30548.0,8078.0,11370.0,22783.906,5682.2324,9286.744,-0.9944108,0.0805416,-0.06826583,0.081337824,0.17216362,-0.98170453,0.06731517,0.9817702,0.17775244,17083.0,4090.0,7370.0,12489233.0,-962888.75,-784873.25,-962888.75,770204.2,95386.875,-784873.25,95386.875,911354.75,979708.0,244336.0,399330.0,508.5814,136.23256,505.0,133.0,-0.82923836,0.07179888,-0.21599671,2.0297716,1.7717465,2029929.9,292501.16,571953.94,-0.10512757,1.2349299,0.0905264,35941.0,6638.0,10541.0,30934.654,2960.537,8211.012,21928.0,1764.0,5939.0,2029929.9,68502.125,-9263.69,68502.125,292501.16,25649.709,-9263.69,25649.709,571953.94,58466496.0,5595415.0,15518813.0,1.7572011,3.4824114,-0.1192401,1.0,1.0,1.0,1.0,1.0,0.0,511.0,139.0
78,2,13,0,180,1.0,0.0,357.29947,147.83423,358.56223,152.63948,2.297516,187.0,3702.9167,9.060985,4.0,358.0,150.5,58.25,420.0,0.44523808,1.2841092,8029299.0,1801506.9,877875.7,366.0,165.0,-0.26274675,-0.96486485,0.96486485,-0.26274675,0.49942487,0.33210903,-0.16884243,187.0,28881.0,13645.0,12376.0,21205.951,9522.005,9981.102,-0.97026426,-0.23737901,0.04731279,0.23718718,-0.97141546,-0.00970996,0.048265312,0.0018007598,0.99883294,15367.0,6179.0,7199.0,8029299.0,-1619236.9,-355327.0,-1619236.9,1801506.9,85850.76,-355327.0,85850.76,877875.7,3965513.0,1780615.0,1866466.0,357.29947,147.83423,351.0,137.0,-0.1153898,0.05993018,-0.35765547,7.421027,2.7329376,23205844.0,5449777.5,829812.7,-0.9104928,0.9378821,0.3313377,42189.0,13737.0,12805.0,30716.615,4934.2583,8664.612,14480.0,1617.0,5888.0,23205844.0,-6136312.5,-1486955.8,-6136312.5,5449777.5,1005785.4,-1486955.8,1005785.4,829812.7,146856130.0,23590690.0,41425510.0,0.50527793,-0.12942663,0.23628503,32.72792,2.0,32.72792,27.856777,16.36396,0.0,356.0,148.0
79,2,14,0,180,1.0,0.0,383.6433,151.19745,383.35483,152.8129,-2.2209592,157.0,1331.5834,7.6526756,4.0,383.5,152.0,38.75,312.0,0.5032051,0.543577,13685780.0,2028782.4,989139.2,396.0,159.0,0.9507687,0.30990133,0.30990133,-0.9507687,0.5165069,0.2052393,0.24594085,157.0,32493.0,13737.0,12805.0,22655.63,8778.911,9617.013,-0.9701698,0.23881665,-0.04167975,0.23240095,0.96513104,0.120465375,0.06899556,0.10718545,-0.99184215,14480.0,4633.0,6954.0,13685780.0,-2959033.8,-895842.3,-2959033.8,2028782.4,259010.39,-895842.3,259010.39,989139.2,3556934.0,1378289.0,1509871.0,383.6433,151.19745,372.0,146.0,-0.12222517,0.23649317,-0.12170648,6.4116735,2.1186225,24460226.0,5636708.5,854265.75,-0.94844174,0.77844316,0.36611083,42189.0,13645.0,12376.0,30860.438,5063.0557,8711.749,15040.0,1619.0,5888.0,24460226.0,-6767612.0,-1649194.4,-6767612.0,5636708.5,1082971.9,-1649194.4,1082971.9,854265.75,137051200.0,22485030.0,38688876.0,0.4720711,-0.45664078,0.18917172,66.35534,15.0,25.485281,23.345236,4.4236894,0.0,384.0,151.0
80,2,15,0,180,1.0,0.0,339.16217,148.83784,340.46155,149.46153,0.0,37.0,12.5,3.7572782,2.0,339.5,149.0,6.5,50.0,0.74,0.0,2680232.8,536125.06,932816.94,345.0,152.0,0.955983,-0.29342207,-0.29342207,-0.955983,0.26910156,-0.20597129,0.08586303,37.0,25405.0,6965.0,11819.0,21607.217,5356.6216,9333.378,-0.99054575,0.09135268,-0.10234167,0.114861645,0.14439858,-0.9828305,0.07500621,0.98529375,0.15352632,18581.0,3891.0,7281.0,2680232.8,-246912.92,-125807.73,-246912.92,536125.06,81061.12,-125807.73,81061.12,932816.94,799467.0,198195.0,345335.0,339.16217,148.83784,335.0,147.0,-0.60363054,-0.63734967,0.20270924,2.6931949,1.0865517,17575546.0,4509593.5,857384.1,-1.0075285,1.3257922,0.39218622,40458.0,13645.0,12376.0,30443.982,4401.1826,8595.739,15367.0,1750.0,5888.0,17575546.0,-4792963.5,-1319406.4,-4792963.5,4509593.5,1017760.0,-1319406.4,1017760.0,857384.1,105640616.0,15272104.0,29827216.0,1.181033,0.9842389,0.2975812,16.899494,6.0,10.656855,9.848858,2.8165824,0.0,340.0,149.0
81,2,16,0,180,1.0,0.0,140.05283,169.66415,141.36858,169.43613,-5.3684263,265.0,27572.916,11.944476,4.0,141.0,169.5,170.25,946.0,0.28012684,0.03868099,9948857.0,1353387.2,726784.9,163.0,181.0,0.89720875,0.4416066,0.4416066,-0.89720875,0.6700195,0.3349217,0.17188424,265.0,30863.0,12455.0,11367.0,20026.623,8242.905,9040.898,-0.9734607,-0.22857955,-0.011211516,0.21852094,-0.91383547,-0.34227672,0.06799198,-0.33564287,0.9395323,14323.0,4971.0,6810.0,9948857.0,-2025156.0,-626807.4,-2025156.0,1353387.2,232200.73,-626807.4,232200.73,726784.9,5307055.0,2184370.0,2395838.0,140.05283,169.66415,120.0,159.0,-0.033584394,0.6750883,0.08226953,12.252509,3.0625658,2496751.0,713585.9,548624.56,-0.11595532,2.4084568,0.07474942,37637.0,8870.0,10958.0,30474.525,2961.0842,8013.7515,20743.0,1300.0,5100.0,2496751.0,128757.63,-30317.88,128757.63,713585.9,55051.426,-30317.88,55051.426,548624.56,176965570.0,17195016.0,46535856.0,2.7227323,7.74468,0.023721343,51.455845,2.0,51.455845,42.755116,25.727922,0.0,140.0,170.0
82,2,17,0,180,1.0,0.0,345.72726,172.86363,347.44446,174.27777,1.224453,66.0,304.33334,4.5766773,4.0,346.5,173.5,13.5,120.0,0.55,1.3561515,6647103.5,1134860.8,676289.75,353.0,179.0,0.8310156,-0.55624914,-0.55624914,-0.8310156,0.42301553,-0.29532364,0.37562564,66.0,27707.0,9623.0,11881.0,21226.621,7426.288,9457.106,-0.9598697,0.2400693,-0.14497218,0.23408456,0.9705277,0.05727467,0.1544494,0.021040471,-0.98777664,16737.0,4672.0,7936.0,6647103.5,-1428284.5,-982379.3,-1428284.5,1134860.8,245398.45,-982379.3,245398.45,676289.75,1400957.0,490135.0,624169.0,345.72726,172.86363,341.0,169.0,-0.61393434,-0.2973943,0.067913,3.6326666,1.5270793,22158224.0,5372515.0,872875.7,-1.020994,1.1491684,0.35398632,40458.0,13645.0,12376.0,30406.916,4841.836,8618.411,15367.0,1750.0,5934.0,22158224.0,-6922668.0,-1579713.1,-6922668.0,5372515.0,1083226.6,-1579713.1,1083226.6,872875.7,113661050.0,18098784.0,32215620.0,0.54215264,0.45005798,0.1535415,30.970562,9.0,14.071068,12.529964,3.4411736,0.0,346.0,172.0
83,2,18,0,180,1.0,0.0,311.06436,182.27228,315.13385,186.05354,2.9755363,202.0,37650.918,8.993177,4.0,314.0,185.0,130.75,725.0,0.2786207,1.7415212,7332134.0,802658.0,635178.5,327.0,200.0,-0.6278587,-0.77832735,0.77832735,-0.6278587,0.7356706,-0.14364594,0.19638313,202.0,28623.0,9412.0,11327.0,20940.623,7555.079,9082.916,-0.9877445,-0.14658715,-0.053599942,0.14859438,-0.7781148,-0.6102926,0.04775415,-0.61077785,0.7903606,15775.0,4592.0,6930.0,7332134.0,-1001873.44,-315076.84,-1001873.44,802658.0,111154.55,-315076.84,111154.55,635178.5,4230006.0,1526126.0,1834749.0,311.06436,182.27228,302.0,171.0,0.02716804,-0.4329503,-0.10669574,10.5272045,3.622083,5416583.5,1249748.9,621930.8,-1.2901449,2.1066935,0.23226954,36926.0,9623.0,11881.0,30412.602,3392.3323,8257.548,16737.0,1608.0,5817.0,5416583.5,-541910.7,-199860.31,-541910.7,1249748.9,202768.78,-199860.31,202768.78,621930.8,161795040.0,18047208.0,43930156.0,5.148457,5.3220487,0.111888535,42.79899,2.0,42.79899,29.206163,21.399494,0.0,308.0,180.0
84,2,19,0,180,1.0,0.0,366.94388,184.46428,368.0,183.58257,-4.8128066,196.0,2692.3333,7.9196754,4.0,367.5,184.0,54.5,414.0,0.47342995,0.06803199,11218489.0,991928.9,764528.56,377.0,196.0,0.44865942,-0.8937028,0.8937028,0.44865942,1.2501957,0.2803211,-0.018903915,196.0,31537.0,12546.0,11612.0,21067.332,10111.674,9470.888,-0.9956462,0.08937415,-0.026475206,0.07696663,0.9484741,0.30736455,0.052581497,0.30398867,-0.9512235,16781.0,7512.0,7310.0,11218489.0,-791591.2,-548179.5,-791591.2,991928.9,112150.74,-548179.5,112150.74,764528.56,4129197.0,1981888.0,1856294.0,366.94388,184.46428,359.0,173.0,0.92604434,-0.19120571,-0.3873225,6.8011036,2.7191222,19813868.0,4435129.0,845533.06,-1.2830273,1.1574692,0.4161598,40458.0,14127.0,12805.0,30837.531,4621.521,8584.011,13314.0,1750.0,5934.0,19813868.0,-5716708.5,-1358911.2,-5716708.5,4435129.0,932500.06,-1358911.2,932500.06,845533.06,143240340.0,21466966.0,39872730.0,1.572462,0.6203709,0.33928102,41.62742,4.0,28.970562,19.235384,10.406855,0.0,368.0,184.0
85,2,20,0,180,1.0,0.0,386.58975,189.28206,384.5625,188.3125,4.0,39.0,16.0,4.3886786,4.0,386.0,189.0,4.0,55.0,0.7090909,2.0,7272065.5,764026.4,422581.72,392.0,192.0,0.99144334,-0.1305376,-0.1305376,-0.99144334,1.5129702,0.012949374,-0.15507883,39.0,29121.0,9854.0,10981.0,21235.744,7816.846,9341.359,0.98392266,-0.16133958,-0.07658834,-0.17756204,-0.83765626,-0.5165305,0.019182112,0.52182525,-0.8528367,18459.0,6032.0,7663.0,7272065.5,-1211479.5,111637.27,-1211479.5,764026.4,-145192.17,111637.27,-145192.17,422581.72,828194.0,304857.0,364313.0,386.58975,189.28206,381.0,187.0,1.4422096,-0.5362756,0.419129,2.7148688,1.1534048,20488388.0,5368662.0,854178.75,-1.5175089,1.3335927,1.0007316,39026.0,14127.0,17101.0,30496.508,4644.7173,8574.885,13314.0,1749.0,5961.0,20488388.0,-7279041.5,-1440073.9,-7279041.5,5368662.0,920859.5,-1440073.9,920859.5,854178.75,106798770.0,16265800.0,30029244.0,1.9257662,0.9039387,4.8805118,21.727922,7.0,10.828427,10.0,3.103989,0.0,386.0,190.0
86,2,21,0,180,1.0,0.0,402.08743,206.9399,404.26254,207.03246,-3.6772928,183.0,7802.25,8.878708,4.0,403.5,207.0,84.75,522.0,0.3505747,0.35191438,10008693.0,2402132.2,2136554.2,413.0,222.0,0.51088715,-0.8596478,0.8596478,0.51088715,0.48881367,0.60483015,1.6720012,183.0,28319.0,14127.0,17101.0,19487.875,8864.027,9983.749,0.9355551,0.08858561,-0.34189075,-0.35067478,0.117879145,-0.92904884,0.041998565,-0.9890688,-0.14134717,13314.0,5378.0,7426.0,10008693.0,-3309460.8,310295.53,-3309460.8,2402132.2,-265213.53,310295.53,-265213.53,2136554.2,3566281.0,1622117.0,1827026.0,402.08743,206.9399,395.0,193.0,-0.3458974,0.2486205,4.5474195,8.093446,2.7676225,6604513.5,2243756.0,673885.7,-1.5910178,2.344766,0.5067262,38433.0,12269.0,14106.0,30732.66,3552.311,8336.925,16899.0,1490.0,6048.0,6604513.5,-1374314.5,-239156.55,-1374314.5,2243756.0,386071.4,-239156.55,386071.4,673885.7,151266160.0,17484476.0,41034344.0,6.075004,6.016941,1.3932121,34.142136,2.0,34.142136,28.460499,17.071068,0.0,401.0,208.0
87,2,22,0,180,1.0,0.0,362.1377,233.1884,361.68332,234.21666,0.0,138.0,109.0,6.986334,3.0,362.0,233.5,20.0,198.0,0.6969697,-1.6608181,6707630.0,2254829.8,981676.7,368.0,243.0,-0.31656182,-0.94857186,0.94857186,-0.31656182,0.6838294,0.14415714,0.47521546,138.0,27831.0,11925.0,12120.0,20038.16,8419.725,9105.638,-0.93160826,0.35437676,-0.08076605,0.35770532,0.93332434,-0.030864272,0.06444334,-0.057643857,-0.9962551,15431.0,4855.0,6896.0,6707630.0,-2008033.4,-404341.5,-2008033.4,2254829.8,122449.91,-404341.5,122449.91,981676.7,2765266.0,1161922.0,1256578.0,362.1377,233.1884,357.0,225.0,0.5293891,-0.6967907,-0.01709358,4.7826514,2.326451,5793769.0,1087673.2,566148.56,-2.379045,1.9641279,0.18209302,35923.0,9188.0,11108.0,30383.371,3364.0486,8203.883,15240.0,1665.0,5934.0,5793769.0,-1003499.7,-151177.06,-1003499.7,1087673.2,121568.01,-151177.06,121568.01,566148.56,125057960.0,13846424.0,33767180.0,10.188209,4.67643,0.043239776,57.526913,12.0,19.485281,18.027756,4.7939095,0.0,362.0,233.0
88,2,23,0,180,1.0,0.0,375.56097,252.91463,374.13208,253.13208,-2.1156805,82.0,197.58333,5.2027736,4.0,375.0,253.0,13.25,135.0,0.6074074,0.6683608,9381461.0,816564.56,620109.8,380.0,261.0,-0.33837044,-0.941013,0.941013,-0.33837044,0.7422801,0.10769307,0.17762403,82.0,28249.0,9188.0,10655.0,19718.756,6872.0,8841.622,-0.98880094,0.09899577,0.11168073,0.14905325,0.69256014,0.7057929,0.0074751102,-0.71453506,0.69955975,15240.0,4425.0,7245.0,9381461.0,-1321531.5,-74385.836,-1321531.5,816564.56,-44060.793,-74385.836,-44060.793,620109.8,1616938.0,563504.0,725013.0,375.56097,252.91463,371.0,246.0,-0.11549411,0.26491195,-0.67787594,4.0370836,1.6310925,6652127.5,1722230.2,617175.25,-2.3881261,2.8607106,0.345576,35923.0,11925.0,12120.0,29885.607,3396.3718,8200.012,15431.0,1590.0,5871.0,6652127.5,-2008701.4,-366605.66,-2008701.4,1722230.2,224771.27,-366605.66,224771.27,617175.25,114940050.0,13062446.0,31537244.0,8.606488,10.139204,0.4611728,42.213203,12.0,16.071068,13.892444,3.517767,0.0,376.0,253.0
89,2,24,0,180,1.0,0.0,262.4754,261.96722,263.4923,263.0,0.0,61.0,420.33334,4.5270014,3.0,263.0,262.5,21.666666,126.0,0.48412699,-0.07314414,5556726.0,1095251.6,765541.5,268.0,270.0,-0.50910133,-0.86070657,0.86070657,-0.50910133,0.8307255,0.25235718,0.115123205,61.0,27621.0,10307.0,10809.0,20343.213,8094.82,8944.492,-0.9631936,0.22371534,-0.14902876,0.26227823,0.66067916,-0.7033585,0.05889187,0.7165574,0.6950376,16402.0,6501.0,7283.0,5556726.0,-1305281.4,-267496.88,-1305281.4,1095251.6,176932.77,-267496.88,176932.77,765541.5,1240936.0,493784.0,545614.0,262.4754,261.96722,259.0,256.0,0.14179401,-1.1056937,-0.7651811,4.0258293,1.2707429,18208018.0,5879824.5,855459.3,-1.1104144,1.8030638,0.78672564,40984.0,16516.0,13354.0,30320.047,4555.7783,8316.183,14085.0,1705.0,5748.0,18208018.0,-5438465.5,-1363743.9,-5438465.5,5879824.5,1087075.6,-1363743.9,1087075.6,855459.3,114731060.0,17239066.0,31468436.0,1.9380363,3.1269794,1.913019,30.384777,9.0,15.899495,14.764823,3.3760862,0.0,263.0,262.0
90,2,25,0,180,1.0,0.0,244.37805,263.4878,244.83333,263.53333,-3.9067283,82.0,17.666666,5.833228,4.0,244.5,263.5,7.5,112.0,0.73214287,0.0,12711268.0,1342616.6,945937.7,249.0,271.0,-0.17144693,-0.9851934,0.9851934,-0.17144693,0.36565238,0.109955825,0.43374178,82.0,29442.0,10637.0,11965.0,21107.83,7996.5977,9127.183,-0.9702972,0.22776337,-0.08153019,0.21400702,0.6509947,-0.7282904,0.11280215,0.72410613,0.6804013,15352.0,5682.0,7310.0,12711268.0,-2619128.8,-1357408.2,-2619128.8,1342616.6,434697.62,-1357408.2,434697.62,945937.7,1730842.0,655721.0,748429.0,244.37805,263.4878,241.0,257.0,-0.8415155,-0.5084063,-0.1727746,3.4284065,1.9315817,24934540.0,7602888.5,858151.75,-1.0180105,1.3366412,0.6481049,40984.0,16516.0,13354.0,29781.77,4991.1333,8356.87,14085.0,1678.0,5748.0,24934540.0,-8590791.0,-1888011.4,-8590791.0,7602888.5,1339807.0,-1888011.4,1339807.0,858151.75,112515530.0,18856502.0,31572254.0,0.87700975,1.040631,1.1232182,38.04163,10.0,13.656855,12.0,3.804163,0.0,244.0,263.0
91,2,26,0,180,1.0,0.0,134.25233,267.06543,136.0,264.575,1.8514656,107.0,673.3333,6.059181,4.0,135.0,266.0,20.0,187.0,0.5721925,1.4835078,13318981.0,1046016.0,979993.1,141.0,275.0,0.42943957,-0.9030956,0.9030956,0.42943957,0.6209986,0.35751224,0.0061638732,107.0,29656.0,10474.0,11728.0,20221.215,7921.86,9192.953,-0.98249656,0.07171,-0.17192489,0.17966273,0.12096046,-0.9762632,0.049211722,0.9900638,0.13172685,14779.0,5964.0,6438.0,13318981.0,-2319591.5,-612137.4,-2319591.5,1046016.0,156865.6,-612137.4,156865.6,979993.1,2163670.0,847639.0,983646.0,134.25233,267.06543,130.0,258.0,-0.559072,-0.44256917,-0.07296203,4.6710696,1.8897351,8396760.0,2097685.5,595685.8,-1.923984,2.1560614,0.2893406,37524.0,10856.0,11723.0,30441.717,3437.8562,8059.9707,16017.0,1636.0,5743.0,8396760.0,-2123298.0,-437858.9,-2123298.0,2097685.5,292334.28,-437858.9,292334.28,595685.8,122558350.0,13840809.0,32449442.0,6.1726794,4.7281466,0.40474474,48.62742,11.0,19.485281,17.0,4.4206743,0.0,134.0,267.0
92,2,27,0,180,1.0,0.0,6.821429,272.67142,4.5561223,272.37756,0.0,140.0,3740.3333,6.791157,3.0,5.5,272.5,65.333336,336.0,0.41666666,1.1160821,6209890.0,558922.3,829287.9,12.0,287.0,0.20300803,-0.97917706,0.97917706,0.20300803,0.54874134,-0.15994969,0.41517234,140.0,27276.0,8214.0,12663.0,20417.914,6398.9355,9245.521,-0.9870079,0.080023065,-0.13932599,0.1453836,0.07563342,-0.9864802,0.06840347,0.99391943,0.08628482,15668.0,4707.0,7040.0,6209890.0,-848526.4,-370504.78,-848526.4,558922.3,87125.4,-370504.78,87125.4,829287.9,2858508.0,895851.0,1294373.0,6.821429,272.67142,0.0,259.0,-0.41404605,-0.31508726,0.5826636,8.009457,2.3485947,2738461.2,579016.8,563699.06,-0.77555215,1.8118678,0.26638663,36458.0,7268.0,11445.0,30200.336,2894.897,7975.4946,19102.0,1550.0,5712.0,2738461.2,-6088.731,-54389.0,-6088.731,579016.8,90159.99,-54389.0,90159.99,563699.06,83322730.0,7987021.0,22004390.0,4.592505,4.2274456,0.32426003,32.970562,2.0,32.970562,27.166155,16.485281,0.0,9.0,271.0
93,2,28,0,180,1.0,0.0,189.05882,267.70587,187.76923,268.3846,0.0,85.0,272.33334,4.9648466,3.0,188.5,268.0,21.666666,150.0,0.56666666,1.1707715,8161368.5,2689193.0,1933265.1,194.0,276.0,0.2982646,-0.9544832,0.9544832,0.2982646,0.29835725,0.49076685,1.1818963,85.0,25979.0,13934.0,15588.0,19550.234,9033.247,9773.858,-0.9172486,0.099923484,0.3855779,0.3980459,0.26554298,0.87809247,0.014645451,-0.95890677,0.28334308,13849.0,6269.0,7214.0,8161368.5,-2929208.5,-167123.64,-2929208.5,2689193.0,-109095.26,-167123.64,-109095.26,1933265.1,1661770.0,767826.0,830778.0,189.05882,267.70587,184.0,261.0,-0.35105363,-0.16047928,2.7262661,4.2618036,2.0934079,18471228.0,7439894.5,848843.7,-1.3726312,2.5136657,0.74054474,44324.0,18852.0,13862.0,30712.475,4200.285,8245.98,13047.0,1688.0,5817.0,18471228.0,-7167848.0,-1406751.9,-7167848.0,7439894.5,1335337.4,-1406751.9,1335337.4,848843.7,121559976.0,16624728.0,32637592.0,3.3962507,6.481827,1.3365135,33.62742,9.0,19.727922,13.152946,3.7363796,0.0,191.0,267.0
